timestamp,tripId,tripTime,routeId,day,direction,timeToReachExpressStation,timeToReachDestination
1387,109300_1..N03R,109300,1,Thursday,N,,
1387,109600_1..S03R,109600,1,Thursday,S,1519947750,1519948440
1387,109700_1..N03R,109700,1,Thursday,N,,
1387,110050_1..S03R,110050,1,Thursday,S,1519948020,1519948710
1387,110100_1..N03R,110100,1,Thursday,N,,
1387,110450_1..S03R,110450,1,Thursday,S,1519948260,1519948950
1387,110500_1..N03R,110500,1,Thursday,N,,
1387,110900_1..S03R,110900,1,Thursday,S,1519948530,1519949220
1387,111000_1..N03R,111000,1,Thursday,N,,
1387,111350_1..S03R,111350,1,Thursday,S,1519948800,1519949490
1387,111400_1..N03R,111400,1,Thursday,N,,
1387,111800_1..S03R,111800,1,Thursday,S,1519949070,1519949760
1387,111800_1..N03R,111800,1,Thursday,N,,
1387,096650_2..N03R,096650,2,Thursday,N,,
1387,098050_2..S01R,098050,2,Thursday,S,,
1387,098150_2..N01R,098150,2,Thursday,N,,
1387,098550_2..S01R,098550,2,Thursday,S,,
1387,099000_2..N01R,099000,2,Thursday,N,,
1387,099050_2..N03R,099050,2,Thursday,N,,
1387,099100_2..S01R,099100,2,Thursday,S,,
1387,099750_2..N01R,099750,2,Thursday,N,,
1387,100000_2..S01R,100000,2,Thursday,S,,
1387,100550_2..N03R,100550,2,Thursday,N,,
1387,100600_2..N01R,100600,2,Thursday,N,,
1387,100650_2..S01R,100650,2,Thursday,S,,
1387,101100_2..S01R,101100,2,Thursday,S,,
1387,101800_2..S01R,101800,2,Thursday,S,,
1387,102150_2..N01R,102150,2,Thursday,N,,
1387,102600_2..S01R,102600,2,Thursday,S,,
1387,102750_2..N01R,102750,2,Thursday,N,,
1387,102750_2..N03R,102750,2,Thursday,N,,
1387,103000_2..S01R,103000,2,Thursday,S,,
1387,103450_2..N01R,103450,2,Thursday,N,,
1387,103800_2..S01R,103800,2,Thursday,S,,1519945932
1387,103950_2..N01R,103950,2,Thursday,N,,
1387,104600_2..S01R,104600,2,Thursday,S,1519946176,1519946656
1387,105150_2..N01R,105150,2,Thursday,N,,
1387,105400_2..S01R,105400,2,Thursday,S,1519946596,1519947076
1387,105650_2..N01R,105650,2,Thursday,N,,
1387,106150_2..S01R,106150,2,Thursday,S,1519946813,1519947293
1387,106200_2..N01R,106200,2,Thursday,N,,
1387,106950_2..N01R,106950,2,Thursday,N,,
1387,107050_2..S01R,107050,2,Thursday,S,1519947345,1519947825
1387,107500_2..N01R,107500,2,Thursday,N,,
1387,107650_2..S01R,107650,2,Thursday,S,1519947826,1519948306
1387,108200_2..N01R,108200,2,Thursday,N,,
1387,108450_2..S01R,108450,2,Thursday,S,1519948230,1519948680
1387,108750_2..N01R,108750,2,Thursday,N,,
1387,109350_2..S01R,109350,2,Thursday,S,1519948800,1519949250
1387,109500_2..N01R,109500,2,Thursday,N,,
1387,110050_2..S01R,110050,2,Thursday,S,1519949220,1519949670
1387,110050_2..N01R,110050,2,Thursday,N,,
1387,110550_2..N01R,110550,2,Thursday,N,,
1387,110700_2..S01R,110700,2,Thursday,S,1519949640,1519950090
1387,111100_2..N01R,111100,2,Thursday,N,,
1387,111700_2..S01R,111700,2,Thursday,S,1519950210,1519950660
1387,111900_2..N01R,111900,2,Thursday,N,,
1387,101100_2..N01R,101100,2,Thursday,N,,
1387,100800_3..N01R,100800,3,Thursday,N,,
1387,101150_3..N01R,101150,3,Thursday,N,,
1387,101600_3..S01R,101600,3,Thursday,S,,
1387,101800_3..N01R,101800,3,Thursday,N,,
1387,102400_3..S01R,102400,3,Thursday,S,,
1387,103150_3..N01R,103150,3,Thursday,N,,
1387,103200_3..S01R,103200,3,Thursday,S,,
1387,103550_3..N01R,103550,3,Thursday,N,,
1387,103800_3..S01R,103800,3,Thursday,S,,
1387,104100_3..N01R,104100,3,Thursday,N,,
1387,104800_3..S01R,104800,3,Thursday,S,,
1387,104800_3..N01R,104800,3,Thursday,N,,
1387,105250_3..N01R,105250,3,Thursday,N,,
1387,105600_3..S01R,105600,3,Thursday,S,,
1387,106000_3..N01R,106000,3,Thursday,N,,
1387,106400_3..S01R,106400,3,Thursday,S,,1519945551
1387,106600_3..N01R,106600,3,Thursday,N,,
1387,107350_3..S01R,107350,3,Thursday,S,,1519946092
1387,107350_3..N01R,107350,3,Thursday,N,,
1387,108000_3..N01R,108000,3,Thursday,N,,
1387,108100_3..S01R,108100,3,Thursday,S,1519946007,1519946487
1387,108900_3..S01R,108900,3,Thursday,S,1519946580,1519947060
1387,109200_3..N01R,109200,3,Thursday,N,,
1387,109800_3..S01R,109800,3,Thursday,S,1519947090,1519947570
1387,109800_3..N01R,109800,3,Thursday,N,,
1387,110600_3..S01R,110600,3,Thursday,S,1519947570,1519948050
1387,110700_3..N01R,110700,3,Thursday,N,,
1387,111200_3..S01R,111200,3,Thursday,S,1519947930,1519948410
1387,111600_3..N01R,111600,3,Thursday,N,,
1387,112000_3..S01R,112000,3,Thursday,S,1519948410,1519948860
1387,102800_1..N03R,102800,1,Thursday,N,,
1387,103000_1..S03R,103000,1,Thursday,S,,
1387,103200_1..N03R,103200,1,Thursday,N,,
1387,103550_1..S04R,103550,1,Thursday,S,,
1387,103600_1..N03R,103600,1,Thursday,N,,
1387,103700_1..S03R,103700,1,Thursday,S,,
1387,104000_1..N03R,104000,1,Thursday,N,,
1387,104150_1..S03R,104150,1,Thursday,S,,
1387,104400_1..N03R,104400,1,Thursday,N,,
1387,104600_1..S03R,104600,1,Thursday,S,,
1387,104800_1..N03R,104800,1,Thursday,N,,
1387,105050_1..S03R,105050,1,Thursday,S,,1519945717
1387,105200_1..N03R,105200,1,Thursday,N,,
1387,105500_1..S03R,105500,1,Thursday,S,,1519946012
1387,105550_1..N03R,105550,1,Thursday,N,,
1387,105900_1..N03R,105900,1,Thursday,N,,
1387,105950_1..S03R,105950,1,Thursday,S,1519945603,1519946322
1387,106250_1..N03R,106250,1,Thursday,N,,
1387,106400_1..S03R,106400,1,Thursday,S,1519945916,1519946606
1387,106600_1..N03R,106600,1,Thursday,N,,
1387,106850_1..N03R,106850,1,Thursday,N,,
1387,106900_1..S03R,106900,1,Thursday,S,1519946293,1519946983
1387,107300_1..N03R,107300,1,Thursday,N,,
1387,107400_1..S03R,107400,1,Thursday,S,1519946552,1519947242
1387,107650_1..N03R,107650,1,Thursday,N,,
1387,107900_1..S03R,107900,1,Thursday,S,1519946749,1519947439
1387,108000_1..N03R,108000,1,Thursday,N,,
1387,108300_1..S03R,108300,1,Thursday,S,1519946992,1519947682
1387,108400_1..N03R,108400,1,Thursday,N,,
1387,108750_1..S03R,108750,1,Thursday,S,1519947244,1519947934
1387,108900_1..N03R,108900,1,Thursday,N,,
1387,109150_1..S03R,109150,1,Thursday,S,1519947480,1519948170
1387,109300_1..N03R,109300,1,Thursday,N,,
1387,109600_1..S03R,109600,1,Thursday,S,1519947750,1519948440
1387,109700_1..N03R,109700,1,Thursday,N,,
1387,110050_1..S03R,110050,1,Thursday,S,1519948020,1519948710
1387,110100_1..N03R,110100,1,Thursday,N,,
1387,110450_1..S03R,110450,1,Thursday,S,1519948260,1519948950
1387,110500_1..N03R,110500,1,Thursday,N,,
1387,110900_1..S03R,110900,1,Thursday,S,1519948530,1519949220
1387,111000_1..N03R,111000,1,Thursday,N,,
1387,111350_1..S03R,111350,1,Thursday,S,1519948800,1519949490
1387,111400_1..N03R,111400,1,Thursday,N,,
1387,111800_1..S03R,111800,1,Thursday,S,1519949070,1519949760
1387,111800_1..N03R,111800,1,Thursday,N,,
1387,096650_2..N03R,096650,2,Thursday,N,,
1387,098050_2..S01R,098050,2,Thursday,S,,
1387,098150_2..N01R,098150,2,Thursday,N,,
1387,098550_2..S01R,098550,2,Thursday,S,,
1387,099000_2..N01R,099000,2,Thursday,N,,
1387,099050_2..N03R,099050,2,Thursday,N,,
1387,099100_2..S01R,099100,2,Thursday,S,,
1387,099750_2..N01R,099750,2,Thursday,N,,
1387,100000_2..S01R,100000,2,Thursday,S,,
1387,100550_2..N03R,100550,2,Thursday,N,,
1387,100600_2..N01R,100600,2,Thursday,N,,
1387,100650_2..S01R,100650,2,Thursday,S,,
1387,101100_2..S01R,101100,2,Thursday,S,,
1387,101800_2..S01R,101800,2,Thursday,S,,
1387,102150_2..N01R,102150,2,Thursday,N,,
1387,102600_2..S01R,102600,2,Thursday,S,,
1387,102750_2..N01R,102750,2,Thursday,N,,
1387,102750_2..N03R,102750,2,Thursday,N,,
1387,103000_2..S01R,103000,2,Thursday,S,,
1387,103450_2..N01R,103450,2,Thursday,N,,
1387,103800_2..S01R,103800,2,Thursday,S,,1519945932
1387,103950_2..N01R,103950,2,Thursday,N,,
1387,104600_2..S01R,104600,2,Thursday,S,1519946143,1519946623
1387,105150_2..N01R,105150,2,Thursday,N,,
1387,105400_2..S01R,105400,2,Thursday,S,1519946599,1519947079
1387,105650_2..N01R,105650,2,Thursday,N,,
1387,106150_2..S01R,106150,2,Thursday,S,1519946830,1519947310
1387,106200_2..N01R,106200,2,Thursday,N,,
1387,106950_2..N01R,106950,2,Thursday,N,,
1387,107050_2..S01R,107050,2,Thursday,S,1519947345,1519947825
1387,107500_2..N01R,107500,2,Thursday,N,,
1387,107650_2..S01R,107650,2,Thursday,S,1519947825,1519948305
1387,108200_2..N01R,108200,2,Thursday,N,,
1387,108450_2..S01R,108450,2,Thursday,S,1519948208,1519948658
1387,108750_2..N01R,108750,2,Thursday,N,,
1387,109350_2..S01R,109350,2,Thursday,S,1519948800,1519949250
1387,109500_2..N01R,109500,2,Thursday,N,,
1387,110050_2..S01R,110050,2,Thursday,S,1519949220,1519949670
1387,110050_2..N01R,110050,2,Thursday,N,,
1387,110550_2..N01R,110550,2,Thursday,N,,
1387,110700_2..S01R,110700,2,Thursday,S,1519949640,1519950090
1387,111100_2..N01R,111100,2,Thursday,N,,
1387,111700_2..S01R,111700,2,Thursday,S,1519950210,1519950660
1387,111900_2..N01R,111900,2,Thursday,N,,
1387,101100_2..N01R,101100,2,Thursday,N,,
1387,100800_3..N01R,100800,3,Thursday,N,,
1387,101150_3..N01R,101150,3,Thursday,N,,
1387,101600_3..S01R,101600,3,Thursday,S,,
1387,101800_3..N01R,101800,3,Thursday,N,,
1387,102400_3..S01R,102400,3,Thursday,S,,
1387,103150_3..N01R,103150,3,Thursday,N,,
1387,103200_3..S01R,103200,3,Thursday,S,,
1387,103550_3..N01R,103550,3,Thursday,N,,
1387,103800_3..S01R,103800,3,Thursday,S,,
1387,104100_3..N01R,104100,3,Thursday,N,,
1387,104800_3..S01R,104800,3,Thursday,S,,
1387,104800_3..N01R,104800,3,Thursday,N,,
1387,105250_3..N01R,105250,3,Thursday,N,,
1387,105600_3..S01R,105600,3,Thursday,S,,
1387,106000_3..N01R,106000,3,Thursday,N,,
1387,106400_3..S01R,106400,3,Thursday,S,,
1387,106600_3..N01R,106600,3,Thursday,N,,
1387,107350_3..S01R,107350,3,Thursday,S,,1519946092
1387,107350_3..N01R,107350,3,Thursday,N,,
1387,108000_3..N01R,108000,3,Thursday,N,,
1387,108100_3..S01R,108100,3,Thursday,S,1519946018,1519946498
1387,108900_3..S01R,108900,3,Thursday,S,1519946580,1519947060
1387,109200_3..N01R,109200,3,Thursday,N,,
1387,109800_3..S01R,109800,3,Thursday,S,1519947090,1519947570
1387,109800_3..N01R,109800,3,Thursday,N,,
1387,110600_3..S01R,110600,3,Thursday,S,1519947570,1519948050
1387,110700_3..N01R,110700,3,Thursday,N,,
1387,111200_3..S01R,111200,3,Thursday,S,1519947930,1519948410
1387,111600_3..N01R,111600,3,Thursday,N,,
1387,112000_3..S01R,112000,3,Thursday,S,1519948410,1519948860
1387,102800_1..N03R,102800,1,Thursday,N,,
1387,103000_1..S03R,103000,1,Thursday,S,,
1387,103200_1..N03R,103200,1,Thursday,N,,
1387,103550_1..S04R,103550,1,Thursday,S,,
1387,103600_1..N03R,103600,1,Thursday,N,,
1387,103700_1..S03R,103700,1,Thursday,S,,
1387,104000_1..N03R,104000,1,Thursday,N,,
1387,104150_1..S03R,104150,1,Thursday,S,,
1387,104400_1..N03R,104400,1,Thursday,N,,
1387,104600_1..S03R,104600,1,Thursday,S,,
1387,104800_1..N03R,104800,1,Thursday,N,,
1387,105050_1..S03R,105050,1,Thursday,S,,1519945717
1387,105200_1..N03R,105200,1,Thursday,N,,
1387,105500_1..S03R,105500,1,Thursday,S,,1519946012
1387,105550_1..N03R,105550,1,Thursday,N,,
1387,105900_1..N03R,105900,1,Thursday,N,,
1387,105950_1..S03R,105950,1,Thursday,S,1519945603,1519946322
1387,106250_1..N03R,106250,1,Thursday,N,,
1387,106400_1..S03R,106400,1,Thursday,S,1519945916,1519946606
1387,106600_1..N03R,106600,1,Thursday,N,,
1387,106850_1..N03R,106850,1,Thursday,N,,
1387,106900_1..S03R,106900,1,Thursday,S,1519946293,1519946983
1387,107300_1..N03R,107300,1,Thursday,N,,
1387,107400_1..S03R,107400,1,Thursday,S,1519946552,1519947242
1387,107650_1..N03R,107650,1,Thursday,N,,
1387,107900_1..S03R,107900,1,Thursday,S,1519946749,1519947439
1387,108000_1..N03R,108000,1,Thursday,N,,
1387,108300_1..S03R,108300,1,Thursday,S,1519946992,1519947682
1387,108400_1..N03R,108400,1,Thursday,N,,
1387,108750_1..S03R,108750,1,Thursday,S,1519947244,1519947934
1387,108900_1..N03R,108900,1,Thursday,N,,
1387,109150_1..S03R,109150,1,Thursday,S,1519947480,1519948170
1387,109300_1..N03R,109300,1,Thursday,N,,
1387,109600_1..S03R,109600,1,Thursday,S,1519947750,1519948440
1387,109700_1..N03R,109700,1,Thursday,N,,
1387,110050_1..S03R,110050,1,Thursday,S,1519948020,1519948710
1387,110100_1..N03R,110100,1,Thursday,N,,
1387,110450_1..S03R,110450,1,Thursday,S,1519948260,1519948950
1387,110500_1..N03R,110500,1,Thursday,N,,
1387,110900_1..S03R,110900,1,Thursday,S,1519948530,1519949220
1387,111000_1..N03R,111000,1,Thursday,N,,
1387,111350_1..S03R,111350,1,Thursday,S,1519948800,1519949490
1387,111400_1..N03R,111400,1,Thursday,N,,
1387,111800_1..S03R,111800,1,Thursday,S,1519949070,1519949760
1387,111800_1..N03R,111800,1,Thursday,N,,
1387,096650_2..N03R,096650,2,Thursday,N,,
1387,098050_2..S01R,098050,2,Thursday,S,,
1387,098150_2..N01R,098150,2,Thursday,N,,
1387,098550_2..S01R,098550,2,Thursday,S,,
1387,099000_2..N01R,099000,2,Thursday,N,,
1387,099050_2..N03R,099050,2,Thursday,N,,
1387,099100_2..S01R,099100,2,Thursday,S,,
1387,099750_2..N01R,099750,2,Thursday,N,,
1387,100000_2..S01R,100000,2,Thursday,S,,
1387,100550_2..N03R,100550,2,Thursday,N,,
1387,100600_2..N01R,100600,2,Thursday,N,,
1387,100650_2..S01R,100650,2,Thursday,S,,
1387,101100_2..S01R,101100,2,Thursday,S,,
1387,101800_2..S01R,101800,2,Thursday,S,,
1387,102150_2..N01R,102150,2,Thursday,N,,
1387,102600_2..S01R,102600,2,Thursday,S,,
1387,102750_2..N01R,102750,2,Thursday,N,,
1387,102750_2..N03R,102750,2,Thursday,N,,
1387,103000_2..S01R,103000,2,Thursday,S,,
1387,103450_2..N01R,103450,2,Thursday,N,,
1387,103800_2..S01R,103800,2,Thursday,S,,1519945932
1387,103950_2..N01R,103950,2,Thursday,N,,
1387,104600_2..S01R,104600,2,Thursday,S,1519946143,1519946623
1387,105150_2..N01R,105150,2,Thursday,N,,
1387,105400_2..S01R,105400,2,Thursday,S,1519946599,1519947079
1387,105650_2..N01R,105650,2,Thursday,N,,
1387,106150_2..S01R,106150,2,Thursday,S,1519946830,1519947310
1387,106200_2..N01R,106200,2,Thursday,N,,
1387,106950_2..N01R,106950,2,Thursday,N,,
1387,107050_2..S01R,107050,2,Thursday,S,1519947345,1519947825
1387,107500_2..N01R,107500,2,Thursday,N,,
1387,107650_2..S01R,107650,2,Thursday,S,1519947825,1519948305
1387,108200_2..N01R,108200,2,Thursday,N,,
1387,108450_2..S01R,108450,2,Thursday,S,1519948208,1519948658
1387,108750_2..N01R,108750,2,Thursday,N,,
1387,109350_2..S01R,109350,2,Thursday,S,1519948800,1519949250
1387,109500_2..N01R,109500,2,Thursday,N,,
1387,110050_2..S01R,110050,2,Thursday,S,1519949220,1519949670
1387,110050_2..N01R,110050,2,Thursday,N,,
1387,110550_2..N01R,110550,2,Thursday,N,,
1387,110700_2..S01R,110700,2,Thursday,S,1519949640,1519950090
1387,111100_2..N01R,111100,2,Thursday,N,,
1387,111700_2..S01R,111700,2,Thursday,S,1519950210,1519950660
1387,111900_2..N01R,111900,2,Thursday,N,,
1387,101100_2..N01R,101100,2,Thursday,N,,
1387,100800_3..N01R,100800,3,Thursday,N,,
1387,101150_3..N01R,101150,3,Thursday,N,,
1387,101600_3..S01R,101600,3,Thursday,S,,
1387,101800_3..N01R,101800,3,Thursday,N,,
1387,102400_3..S01R,102400,3,Thursday,S,,
1387,103150_3..N01R,103150,3,Thursday,N,,
1387,103200_3..S01R,103200,3,Thursday,S,,
1387,103550_3..N01R,103550,3,Thursday,N,,
1387,103800_3..S01R,103800,3,Thursday,S,,
1387,104100_3..N01R,104100,3,Thursday,N,,
1387,104800_3..S01R,104800,3,Thursday,S,,
1387,104800_3..N01R,104800,3,Thursday,N,,
1387,105250_3..N01R,105250,3,Thursday,N,,
1387,105600_3..S01R,105600,3,Thursday,S,,
1387,106000_3..N01R,106000,3,Thursday,N,,
1387,106400_3..S01R,106400,3,Thursday,S,,
1387,106600_3..N01R,106600,3,Thursday,N,,
1387,107350_3..S01R,107350,3,Thursday,S,,1519946092
1387,107350_3..N01R,107350,3,Thursday,N,,
1387,108000_3..N01R,108000,3,Thursday,N,,
1387,108100_3..S01R,108100,3,Thursday,S,1519946018,1519946498
1387,108900_3..S01R,108900,3,Thursday,S,1519946580,1519947060
1387,109200_3..N01R,109200,3,Thursday,N,,
1387,109800_3..S01R,109800,3,Thursday,S,1519947090,1519947570
1387,109800_3..N01R,109800,3,Thursday,N,,
1387,110600_3..S01R,110600,3,Thursday,S,1519947570,1519948050
1387,110700_3..N01R,110700,3,Thursday,N,,
1387,111200_3..S01R,111200,3,Thursday,S,1519947930,1519948410
1387,111600_3..N01R,111600,3,Thursday,N,,
1387,112000_3..S01R,112000,3,Thursday,S,1519948410,1519948860
1387,102800_1..N03R,102800,1,Thursday,N,,
1387,103000_1..S03R,103000,1,Thursday,S,,
1387,103200_1..N03R,103200,1,Thursday,N,,
1387,103550_1..S04R,103550,1,Thursday,S,,
1387,103600_1..N03R,103600,1,Thursday,N,,
1387,103700_1..S03R,103700,1,Thursday,S,,
1387,104000_1..N03R,104000,1,Thursday,N,,
1387,104150_1..S03R,104150,1,Thursday,S,,
1387,104400_1..N03R,104400,1,Thursday,N,,
1387,104600_1..S03R,104600,1,Thursday,S,,
1387,104800_1..N03R,104800,1,Thursday,N,,
1387,105050_1..S03R,105050,1,Thursday,S,,1519945717
1387,105200_1..N03R,105200,1,Thursday,N,,
1387,105500_1..S03R,105500,1,Thursday,S,,1519946012
1387,105550_1..N03R,105550,1,Thursday,N,,
1387,105900_1..N03R,105900,1,Thursday,N,,
1387,105950_1..S03R,105950,1,Thursday,S,,1519946364
1387,106250_1..N03R,106250,1,Thursday,N,,
1387,106400_1..S03R,106400,1,Thursday,S,1519945916,1519946606
1387,106600_1..N03R,106600,1,Thursday,N,,
1387,106850_1..N03R,106850,1,Thursday,N,,
1387,106900_1..S03R,106900,1,Thursday,S,1519946270,1519946960
1387,107300_1..N03R,107300,1,Thursday,N,,
1387,107400_1..S03R,107400,1,Thursday,S,1519946552,1519947242
1387,107650_1..N03R,107650,1,Thursday,N,,
1387,107900_1..S03R,107900,1,Thursday,S,1519946749,1519947439
1387,108000_1..N03R,108000,1,Thursday,N,,
1387,108300_1..S03R,108300,1,Thursday,S,1519946992,1519947682
1387,108400_1..N03R,108400,1,Thursday,N,,
1387,108750_1..S03R,108750,1,Thursday,S,1519947244,1519947934
1387,108900_1..N03R,108900,1,Thursday,N,,
1387,109150_1..S03R,109150,1,Thursday,S,1519947480,1519948170
1387,109300_1..N03R,109300,1,Thursday,N,,
1387,109600_1..S03R,109600,1,Thursday,S,1519947750,1519948440
1387,109700_1..N03R,109700,1,Thursday,N,,
1387,110050_1..S03R,110050,1,Thursday,S,1519948020,1519948710
1387,110100_1..N03R,110100,1,Thursday,N,,
1387,110450_1..S03R,110450,1,Thursday,S,1519948260,1519948950
1387,110500_1..N03R,110500,1,Thursday,N,,
1387,110900_1..S03R,110900,1,Thursday,S,1519948530,1519949220
1387,111000_1..N03R,111000,1,Thursday,N,,
1387,111350_1..S03R,111350,1,Thursday,S,1519948800,1519949490
1387,111400_1..N03R,111400,1,Thursday,N,,
1387,111800_1..S03R,111800,1,Thursday,S,1519949070,1519949760
1387,111800_1..N03R,111800,1,Thursday,N,,
1387,096650_2..N03R,096650,2,Thursday,N,,
1387,098050_2..S01R,098050,2,Thursday,S,,
1387,098150_2..N01R,098150,2,Thursday,N,,
1387,098550_2..S01R,098550,2,Thursday,S,,
1387,099000_2..N01R,099000,2,Thursday,N,,
1387,099050_2..N03R,099050,2,Thursday,N,,
1387,099100_2..S01R,099100,2,Thursday,S,,
1387,099750_2..N01R,099750,2,Thursday,N,,
1387,100000_2..S01R,100000,2,Thursday,S,,
1387,100550_2..N03R,100550,2,Thursday,N,,
1387,100600_2..N01R,100600,2,Thursday,N,,
1387,100650_2..S01R,100650,2,Thursday,S,,
1387,101100_2..S01R,101100,2,Thursday,S,,
1387,101800_2..S01R,101800,2,Thursday,S,,
1387,102150_2..N01R,102150,2,Thursday,N,,
1387,102600_2..S01R,102600,2,Thursday,S,,
1387,102750_2..N01R,102750,2,Thursday,N,,
1387,102750_2..N03R,102750,2,Thursday,N,,
1387,103000_2..S01R,103000,2,Thursday,S,,
1387,103450_2..N01R,103450,2,Thursday,N,,
1387,103800_2..S01R,103800,2,Thursday,S,,1519945666
1387,103950_2..N01R,103950,2,Thursday,N,,
1387,104600_2..S01R,104600,2,Thursday,S,1519946140,1519946620
1387,105150_2..N01R,105150,2,Thursday,N,,
1387,105400_2..S01R,105400,2,Thursday,S,1519946599,1519947079
1387,105650_2..N01R,105650,2,Thursday,N,,
1387,106150_2..S01R,106150,2,Thursday,S,1519946792,1519947272
1387,106200_2..N01R,106200,2,Thursday,N,,
1387,106950_2..N01R,106950,2,Thursday,N,,
1387,107050_2..S01R,107050,2,Thursday,S,1519947345,1519947825
1387,107500_2..N01R,107500,2,Thursday,N,,
1387,107650_2..S01R,107650,2,Thursday,S,1519947825,1519948305
1387,108200_2..N01R,108200,2,Thursday,N,,
1387,108450_2..S01R,108450,2,Thursday,S,1519948208,1519948658
1387,108750_2..N01R,108750,2,Thursday,N,,
1387,109350_2..S01R,109350,2,Thursday,S,1519948800,1519949250
1387,109500_2..N01R,109500,2,Thursday,N,,
1387,110050_2..S01R,110050,2,Thursday,S,1519949220,1519949670
1387,110050_2..N01R,110050,2,Thursday,N,,
1387,110550_2..N01R,110550,2,Thursday,N,,
1387,110700_2..S01R,110700,2,Thursday,S,1519949640,1519950090
1387,111100_2..N01R,111100,2,Thursday,N,,
1387,111700_2..S01R,111700,2,Thursday,S,1519950210,1519950660
1387,111900_2..N01R,111900,2,Thursday,N,,
1387,101100_2..N01R,101100,2,Thursday,N,,
1387,100800_3..N01R,100800,3,Thursday,N,,
1387,101150_3..N01R,101150,3,Thursday,N,,
1387,101600_3..S01R,101600,3,Thursday,S,,
1387,101800_3..N01R,101800,3,Thursday,N,,
1387,102400_3..S01R,102400,3,Thursday,S,,
1387,103150_3..N01R,103150,3,Thursday,N,,
1387,103200_3..S01R,103200,3,Thursday,S,,
1387,103550_3..N01R,103550,3,Thursday,N,,
1387,103800_3..S01R,103800,3,Thursday,S,,
1387,104100_3..N01R,104100,3,Thursday,N,,
1387,104800_3..S01R,104800,3,Thursday,S,,
1387,104800_3..N01R,104800,3,Thursday,N,,
1387,105250_3..N01R,105250,3,Thursday,N,,
1387,105600_3..S01R,105600,3,Thursday,S,,
1387,106000_3..N01R,106000,3,Thursday,N,,
1387,106400_3..S01R,106400,3,Thursday,S,,
1387,106600_3..N01R,106600,3,Thursday,N,,
1387,107350_3..S01R,107350,3,Thursday,S,,1519946108
1387,107350_3..N01R,107350,3,Thursday,N,,
1387,108000_3..N01R,108000,3,Thursday,N,,
1387,108100_3..S01R,108100,3,Thursday,S,1519946018,1519946498
1387,108900_3..S01R,108900,3,Thursday,S,1519946580,1519947060
1387,109200_3..N01R,109200,3,Thursday,N,,
1387,109800_3..S01R,109800,3,Thursday,S,1519947090,1519947570
1387,109800_3..N01R,109800,3,Thursday,N,,
1387,110600_3..S01R,110600,3,Thursday,S,1519947570,1519948050
1387,110700_3..N01R,110700,3,Thursday,N,,
1387,111200_3..S01R,111200,3,Thursday,S,1519947930,1519948410
1387,111600_3..N01R,111600,3,Thursday,N,,
1387,112000_3..S01R,112000,3,Thursday,S,1519948410,1519948860
1388,102800_1..N03R,102800,1,Thursday,N,,
1388,103000_1..S03R,103000,1,Thursday,S,,
1388,103200_1..N03R,103200,1,Thursday,N,,
1388,103550_1..S04R,103550,1,Thursday,S,,
1388,103600_1..N03R,103600,1,Thursday,N,,
1388,103700_1..S03R,103700,1,Thursday,S,,
1388,104000_1..N03R,104000,1,Thursday,N,,
1388,104150_1..S03R,104150,1,Thursday,S,,
